candidate,office,district,party,county,precinct,total votes
,Registered Voters,,REP,Ohio,Precinct 4,344
,Registered Voters,,DEM,Ohio,Precinct 4,771
,Registered Voters,,MTN,Ohio,Precinct 4,1
,Ballots Cast,,REP,Ohio,Precinct 4,71
,Ballots Cast,,DEM,Ohio,Precinct 4,129
,Ballots Cast,,MTN,Ohio,Precinct 4,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 4,3
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 4,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 4,0
John R. Raese,US Senate,,REP,Ohio,Precinct 4,46
Daniel Rebich,US Senate,,REP,Ohio,Precinct 4,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 4,3
Albert Howard,US Senate,,REP,Ohio,Precinct 4,1
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 4,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 4,1
Mac Warner,US Senate,,REP,Ohio,Precinct 4,17
Ken Hechler,US Senate,,DEM,Ohio,Precinct 4,23
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 4,13
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 4,93
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 4,0
,Registered Voters,,REP,Ohio,Precinct 5,286
,Registered Voters,,DEM,Ohio,Precinct 5,652
,Registered Voters,,MTN,Ohio,Precinct 5,0
,Ballots Cast,,REP,Ohio,Precinct 5,56
,Ballots Cast,,DEM,Ohio,Precinct 5,123
,Ballots Cast,,MTN,Ohio,Precinct 5,1
Thomas Ressler,US Senate,,REP,Ohio,Precinct 5,1
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 5,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 5,1
John R. Raese,US Senate,,REP,Ohio,Precinct 5,29
Daniel Rebich,US Senate,,REP,Ohio,Precinct 5,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 5,1
Albert Howard,US Senate,,REP,Ohio,Precinct 5,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 5,3
Scott H. Williams,US Senate,,REP,Ohio,Precinct 5,2
Mac Warner,US Senate,,REP,Ohio,Precinct 5,18
Ken Hechler,US Senate,,DEM,Ohio,Precinct 5,18
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 5,17
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 5,88
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 5,1
,Registered Voters,,REP,Ohio,Precinct 10,154
,Registered Voters,,DEM,Ohio,Precinct 10,261
,Registered Voters,,MTN,Ohio,Precinct 10,0
,Ballots Cast,,REP,Ohio,Precinct 10,44
,Ballots Cast,,DEM,Ohio,Precinct 10,58
,Ballots Cast,,MTN,Ohio,Precinct 10,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 10,1
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 10,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 10,0
John R. Raese,US Senate,,REP,Ohio,Precinct 10,35
Daniel Rebich,US Senate,,REP,Ohio,Precinct 10,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 10,1
Albert Howard,US Senate,,REP,Ohio,Precinct 10,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 10,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 10,2
Mac Warner,US Senate,,REP,Ohio,Precinct 10,5
Ken Hechler,US Senate,,DEM,Ohio,Precinct 10,8
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 10,6
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 10,41
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 10,0
,Registered Voters,,REP,Ohio,Precinct 11A,124
,Registered Voters,,DEM,Ohio,Precinct 11A,235
,Registered Voters,,MTN,Ohio,Precinct 11A,0
,Ballots Cast,,REP,Ohio,Precinct 11A,24
,Ballots Cast,,DEM,Ohio,Precinct 11A,27
,Ballots Cast,,MTN,Ohio,Precinct 11A,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 11A,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 11A,1
Frank Kubic,US Senate,,REP,Ohio,Precinct 11A,0
John R. Raese,US Senate,,REP,Ohio,Precinct 11A,17
Daniel Rebich,US Senate,,REP,Ohio,Precinct 11A,1
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 11A,1
Albert Howard,US Senate,,REP,Ohio,Precinct 11A,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 11A,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 11A,0
Mac Warner,US Senate,,REP,Ohio,Precinct 11A,3
Ken Hechler,US Senate,,DEM,Ohio,Precinct 11A,3
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 11A,3
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 11A,21
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 11A,0
,Registered Voters,,REP,Ohio,Precinct 12A,277
,Registered Voters,,DEM,Ohio,Precinct 12A,352
,Registered Voters,,MTN,Ohio,Precinct 12A,1
,Ballots Cast,,REP,Ohio,Precinct 12A,38
,Ballots Cast,,DEM,Ohio,Precinct 12A,36
,Ballots Cast,,MTN,Ohio,Precinct 12A,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 12A,2
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 12A,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 12A,1
John R. Raese,US Senate,,REP,Ohio,Precinct 12A,26
Daniel Rebich,US Senate,,REP,Ohio,Precinct 12A,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 12A,2
Albert Howard,US Senate,,REP,Ohio,Precinct 12A,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 12A,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 12A,0
Mac Warner,US Senate,,REP,Ohio,Precinct 12A,6
Ken Hechler,US Senate,,DEM,Ohio,Precinct 12A,11
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 12A,2
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 12A,31
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 12A,0
,Registered Voters,,REP,Ohio,Precinct 13A,332
,Registered Voters,,DEM,Ohio,Precinct 13A,466
,Registered Voters,,MTN,Ohio,Precinct 13A,0
,Ballots Cast,,REP,Ohio,Precinct 13A,78
,Ballots Cast,,DEM,Ohio,Precinct 13A,96
,Ballots Cast,,MTN,Ohio,Precinct 13A,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 13A,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 13A,1
Frank Kubic,US Senate,,REP,Ohio,Precinct 13A,0
John R. Raese,US Senate,,REP,Ohio,Precinct 13A,56
Daniel Rebich,US Senate,,REP,Ohio,Precinct 13A,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 13A,6
Albert Howard,US Senate,,REP,Ohio,Precinct 13A,1
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 13A,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 13A,1
Mac Warner,US Senate,,REP,Ohio,Precinct 13A,13
Ken Hechler,US Senate,,DEM,Ohio,Precinct 13A,12
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 13A,14
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 13A,67
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 13A,0
,Registered Voters,,REP,Ohio,Precinct 14A,184
,Registered Voters,,DEM,Ohio,Precinct 14A,190
,Registered Voters,,MTN,Ohio,Precinct 14A,0
,Ballots Cast,,REP,Ohio,Precinct 14A,35
,Ballots Cast,,DEM,Ohio,Precinct 14A,18
,Ballots Cast,,MTN,Ohio,Precinct 14A,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 14A,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 14A,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 14A,0
John R. Raese,US Senate,,REP,Ohio,Precinct 14A,26
Daniel Rebich,US Senate,,REP,Ohio,Precinct 14A,1
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 14A,0
Albert Howard,US Senate,,REP,Ohio,Precinct 14A,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 14A,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 14A,0
Mac Warner,US Senate,,REP,Ohio,Precinct 14A,8
Ken Hechler,US Senate,,DEM,Ohio,Precinct 14A,7
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 14A,3
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 14A,8
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 14A,0
,Registered Voters,,REP,Ohio,Precinct 16,412
,Registered Voters,,DEM,Ohio,Precinct 16,375
,Registered Voters,,MTN,Ohio,Precinct 16,0
,Ballots Cast,,REP,Ohio,Precinct 16,87
,Ballots Cast,,DEM,Ohio,Precinct 16,83
,Ballots Cast,,MTN,Ohio,Precinct 16,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 16,1
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 16,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 16,0
John R. Raese,US Senate,,REP,Ohio,Precinct 16,63
Daniel Rebich,US Senate,,REP,Ohio,Precinct 16,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 16,4
Albert Howard,US Senate,,REP,Ohio,Precinct 16,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 16,1
Scott H. Williams,US Senate,,REP,Ohio,Precinct 16,1
Mac Warner,US Senate,,REP,Ohio,Precinct 16,26
Ken Hechler,US Senate,,DEM,Ohio,Precinct 16,12
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 16,8
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 16,62
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 16,0
,Registered Voters,,REP,Ohio,Precinct 20,241
,Registered Voters,,DEM,Ohio,Precinct 20,353
,Registered Voters,,MTN,Ohio,Precinct 20,0
,Ballots Cast,,REP,Ohio,Precinct 20,40
,Ballots Cast,,DEM,Ohio,Precinct 20,47
,Ballots Cast,,MTN,Ohio,Precinct 20,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 20,1
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 20,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 20,0
John R. Raese,US Senate,,REP,Ohio,Precinct 20,27
Daniel Rebich,US Senate,,REP,Ohio,Precinct 20,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 20,2
Albert Howard,US Senate,,REP,Ohio,Precinct 20,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 20,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 20,1
Mac Warner,US Senate,,REP,Ohio,Precinct 20,9
Ken Hechler,US Senate,,DEM,Ohio,Precinct 20,14
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 20,3
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 20,29
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 20,0
,Registered Voters,,REP,Ohio,Precinct 24,126
,Registered Voters,,DEM,Ohio,Precinct 24,379
,Registered Voters,,MTN,Ohio,Precinct 24,14
,Ballots Cast,,REP,Ohio,Precinct 24,19
,Ballots Cast,,DEM,Ohio,Precinct 24,33
,Ballots Cast,,MTN,Ohio,Precinct 24,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 24,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 24,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 24,0
John R. Raese,US Senate,,REP,Ohio,Precinct 24,14
Daniel Rebich,US Senate,,REP,Ohio,Precinct 24,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 24,0
Albert Howard,US Senate,,REP,Ohio,Precinct 24,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 24,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 24,2
Mac Warner,US Senate,,REP,Ohio,Precinct 24,3
Ken Hechler,US Senate,,DEM,Ohio,Precinct 24,3
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 24,1
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 24,34
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 24,0
,Registered Voters,,REP,Ohio,Precinct 28,201
,Registered Voters,,DEM,Ohio,Precinct 28,742
,Registered Voters,,MTN,Ohio,Precinct 28,0
,Ballots Cast,,REP,Ohio,Precinct 28,17
,Ballots Cast,,DEM,Ohio,Precinct 28,59
,Ballots Cast,,MTN,Ohio,Precinct 28,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 28,1
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 28,1
Frank Kubic,US Senate,,REP,Ohio,Precinct 28,0
John R. Raese,US Senate,,REP,Ohio,Precinct 28,10
Daniel Rebich,US Senate,,REP,Ohio,Precinct 28,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 28,0
Albert Howard,US Senate,,REP,Ohio,Precinct 28,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 28,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 28,0
Mac Warner,US Senate,,REP,Ohio,Precinct 28,5
Ken Hechler,US Senate,,DEM,Ohio,Precinct 28,5
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 28,4
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 28,49
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 28,0
,Registered Voters,,REP,Ohio,Precinct 31,71
,Registered Voters,,DEM,Ohio,Precinct 31,139
,Registered Voters,,MTN,Ohio,Precinct 31,0
,Ballots Cast,,REP,Ohio,Precinct 31,7
,Ballots Cast,,DEM,Ohio,Precinct 31,18
,Ballots Cast,,MTN,Ohio,Precinct 31,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 31,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 31,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 31,0
John R. Raese,US Senate,,REP,Ohio,Precinct 31,5
Daniel Rebich,US Senate,,REP,Ohio,Precinct 31,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 31,0
Albert Howard,US Senate,,REP,Ohio,Precinct 31,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 31,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 31,0
Mac Warner,US Senate,,REP,Ohio,Precinct 31,2
Ken Hechler,US Senate,,DEM,Ohio,Precinct 31,0
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 31,0
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 31,18
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 31,0
,Registered Voters,,REP,Ohio,Precinct 36,123
,Registered Voters,,DEM,Ohio,Precinct 36,301
,Registered Voters,,MTN,Ohio,Precinct 36,2
,Ballots Cast,,REP,Ohio,Precinct 36,20
,Ballots Cast,,DEM,Ohio,Precinct 36,39
,Ballots Cast,,MTN,Ohio,Precinct 36,1
Thomas Ressler,US Senate,,REP,Ohio,Precinct 36,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 36,2
Frank Kubic,US Senate,,REP,Ohio,Precinct 36,2
John R. Raese,US Senate,,REP,Ohio,Precinct 36,7
Daniel Rebich,US Senate,,REP,Ohio,Precinct 36,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 36,0
Albert Howard,US Senate,,REP,Ohio,Precinct 36,2
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 36,3
Scott H. Williams,US Senate,,REP,Ohio,Precinct 36,0
Mac Warner,US Senate,,REP,Ohio,Precinct 36,4
Ken Hechler,US Senate,,DEM,Ohio,Precinct 36,2
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 36,3
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 36,33
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 36,1
,Registered Voters,,REP,Ohio,Precinct 60,172
,Registered Voters,,DEM,Ohio,Precinct 60,453
,Registered Voters,,MTN,Ohio,Precinct 60,1
,Ballots Cast,,REP,Ohio,Precinct 60,40
,Ballots Cast,,DEM,Ohio,Precinct 60,51
,Ballots Cast,,MTN,Ohio,Precinct 60,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 60,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 60,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 60,2
John R. Raese,US Senate,,REP,Ohio,Precinct 60,28
Daniel Rebich,US Senate,,REP,Ohio,Precinct 60,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 60,1
Albert Howard,US Senate,,REP,Ohio,Precinct 60,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 60,1
Scott H. Williams,US Senate,,REP,Ohio,Precinct 60,0
Mac Warner,US Senate,,REP,Ohio,Precinct 60,8
Ken Hechler,US Senate,,DEM,Ohio,Precinct 60,6
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 60,7
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 60,38
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 60,0
,Registered Voters,,REP,Ohio,Precinct 69,258
,Registered Voters,,DEM,Ohio,Precinct 69,633
,Registered Voters,,MTN,Ohio,Precinct 69,0
,Ballots Cast,,REP,Ohio,Precinct 69,39
,Ballots Cast,,DEM,Ohio,Precinct 69,54
,Ballots Cast,,MTN,Ohio,Precinct 69,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 69,1
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 69,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 69,0
John R. Raese,US Senate,,REP,Ohio,Precinct 69,21
Daniel Rebich,US Senate,,REP,Ohio,Precinct 69,1
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 69,2
Albert Howard,US Senate,,REP,Ohio,Precinct 69,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 69,2
Scott H. Williams,US Senate,,REP,Ohio,Precinct 69,0
Mac Warner,US Senate,,REP,Ohio,Precinct 69,12
Ken Hechler,US Senate,,DEM,Ohio,Precinct 69,1
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 69,5
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 69,52
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 69,0
,Registered Voters,,REP,Ohio,Precinct 77,103
,Registered Voters,,DEM,Ohio,Precinct 77,268
,Registered Voters,,MTN,Ohio,Precinct 77,2
,Ballots Cast,,REP,Ohio,Precinct 77,13
,Ballots Cast,,DEM,Ohio,Precinct 77,22
,Ballots Cast,,MTN,Ohio,Precinct 77,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 77,1
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 77,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 77,0
John R. Raese,US Senate,,REP,Ohio,Precinct 77,9
Daniel Rebich,US Senate,,REP,Ohio,Precinct 77,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 77,1
Albert Howard,US Senate,,REP,Ohio,Precinct 77,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 77,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 77,2
Mac Warner,US Senate,,REP,Ohio,Precinct 77,0
Ken Hechler,US Senate,,DEM,Ohio,Precinct 77,1
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 77,4
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 77,15
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 77,0
,Registered Voters,,REP,Ohio,Precinct 100,129
,Registered Voters,,DEM,Ohio,Precinct 100,464
,Registered Voters,,MTN,Ohio,Precinct 100,0
,Ballots Cast,,REP,Ohio,Precinct 100,14
,Ballots Cast,,DEM,Ohio,Precinct 100,43
,Ballots Cast,,MTN,Ohio,Precinct 100,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 100,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 100,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 100,0
John R. Raese,US Senate,,REP,Ohio,Precinct 100,12
Daniel Rebich,US Senate,,REP,Ohio,Precinct 100,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 100,0
Albert Howard,US Senate,,REP,Ohio,Precinct 100,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 100,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 100,1
Mac Warner,US Senate,,REP,Ohio,Precinct 100,1
Ken Hechler,US Senate,,DEM,Ohio,Precinct 100,4
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 100,1
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 100,43
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 100,0
,Registered Voters,,REP,Ohio,Precinct 102,19
,Registered Voters,,DEM,Ohio,Precinct 102,95
,Registered Voters,,MTN,Ohio,Precinct 102,0
,Ballots Cast,,REP,Ohio,Precinct 102,5
,Ballots Cast,,DEM,Ohio,Precinct 102,10
,Ballots Cast,,MTN,Ohio,Precinct 102,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 102,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 102,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 102,0
John R. Raese,US Senate,,REP,Ohio,Precinct 102,2
Daniel Rebich,US Senate,,REP,Ohio,Precinct 102,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 102,0
Albert Howard,US Senate,,REP,Ohio,Precinct 102,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 102,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 102,0
Mac Warner,US Senate,,REP,Ohio,Precinct 102,2
Ken Hechler,US Senate,,DEM,Ohio,Precinct 102,0
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 102,1
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 102,9
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 102,0
,Registered Voters,,REP,Ohio,Precinct 103,162
,Registered Voters,,DEM,Ohio,Precinct 103,328
,Registered Voters,,MTN,Ohio,Precinct 103,0
,Ballots Cast,,REP,Ohio,Precinct 103,39
,Ballots Cast,,DEM,Ohio,Precinct 103,66
,Ballots Cast,,MTN,Ohio,Precinct 103,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 103,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 103,2
Frank Kubic,US Senate,,REP,Ohio,Precinct 103,0
John R. Raese,US Senate,,REP,Ohio,Precinct 103,25
Daniel Rebich,US Senate,,REP,Ohio,Precinct 103,0
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 103,1
Albert Howard,US Senate,,REP,Ohio,Precinct 103,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 103,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 103,0
Mac Warner,US Senate,,REP,Ohio,Precinct 103,11
Ken Hechler,US Senate,,DEM,Ohio,Precinct 103,12
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 103,11
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 103,42
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 103,0
,Registered Voters,,REP,Ohio,Precinct 104,137
,Registered Voters,,DEM,Ohio,Precinct 104,333
,Registered Voters,,MTN,Ohio,Precinct 104,2
,Ballots Cast,,REP,Ohio,Precinct 104,13
,Ballots Cast,,DEM,Ohio,Precinct 104,28
,Ballots Cast,,MTN,Ohio,Precinct 104,0
Thomas Ressler,US Senate,,REP,Ohio,Precinct 104,0
"Harry C. Bruner, Jr.",US Senate,,REP,Ohio,Precinct 104,0
Frank Kubic,US Senate,,REP,Ohio,Precinct 104,1
John R. Raese,US Senate,,REP,Ohio,Precinct 104,8
Daniel Rebich,US Senate,,REP,Ohio,Precinct 104,2
Kenneth A. Culp,US Senate,,REP,Ohio,Precinct 104,0
Albert Howard,US Senate,,REP,Ohio,Precinct 104,0
Lynette Kennedy McQuain,US Senate,,REP,Ohio,Precinct 104,0
Scott H. Williams,US Senate,,REP,Ohio,Precinct 104,0
Mac Warner,US Senate,,REP,Ohio,Precinct 104,1
Ken Hechler,US Senate,,DEM,Ohio,Precinct 104,1
Sheirl Fletcher,US Senate,,DEM,Ohio,Precinct 104,8
Joe Manchin III,US Senate,,DEM,Ohio,Precinct 104,19
Jesse Johnson,US Senate,,MTN,Ohio,Precinct 104,0
,Registered Voters,,REP,Ohio,Precinct 107A,470
,Registered Voters,,DEM,Ohio,Precinct 107A,599
,Registered Voters,,MTN,Ohio,Precinct 107A,1
,Ballots Cast,,REP,Ohio,Precinct 107A,96
,Ballots Cast,,DEM,Ohio,Precinct 107A,87
